date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:16:33	3402/3402	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/metro.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/metro.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:34	3680/3680	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/microphone.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/microphone.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:34	4130/4130	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/microscope.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/microscope.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:35	5878/5878	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/milky_way.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/milky_way.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:35	3113/3113	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/minibus.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/minibus.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:36	5594/5594	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/minidisc.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/minidisc.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:36	3521/3521	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mobile_phone_off.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mobile_phone_off.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:36	7584/7584	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/money_with_wings.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/money_with_wings.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:37	5500/5500	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/moneybag.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/moneybag.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:37	4973/4973	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/monkey.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/monkey.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:38	5348/5348	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/monkey_face.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/monkey_face.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:38	4311/4311	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/monorail.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/monorail.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:39	3541/3541	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/moon.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/moon.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:39	4164/4164	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mortar_board.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mortar_board.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:40	5004/5004	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mount_fuji.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mount_fuji.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:40	9511/9511	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mountain_bicyclist.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mountain_bicyclist.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:41	4405/4405	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mountain_cableway.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mountain_cableway.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:42	7448/7448	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mountain_railway.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mountain_railway.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:42	6625/6625	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mouse.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mouse.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:42	4087/4087	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mouse2.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mouse2.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:43	4081/4081	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/movie_camera.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/movie_camera.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:43	2166/2166	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/moyai.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/moyai.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:44	4672/4672	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/muscle.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/muscle.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:44	4887/4887	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mushroom.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mushroom.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:44	1944/1944	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/musical_keyboard.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/musical_keyboard.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:45	3188/3188	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/musical_note.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/musical_note.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:45	1497/1497	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/musical_score.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/musical_score.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:46	6635/6635	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/mute.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/mute.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:46	5814/5814	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/nail_care.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/nail_care.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:47	3985/3985	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/name_badge.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/name_badge.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:47	6247/6247	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/neckbeard.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/neckbeard.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:48	6116/6116	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/necktie.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/necktie.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:48	3853/3853	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/negative_squared_cross_mark.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/negative_squared_cross_mark.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:49	4843/4843	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/neutral_face.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/neutral_face.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:49	3927/3927	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/new.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/new.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:49	5276/5276	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/new_moon.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/new_moon.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:50	6708/6708	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/new_moon_with_face.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/new_moon_with_face.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:50	5180/5180	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/newspaper.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/newspaper.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:51	4201/4201	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ng.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ng.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:51	3776/3776	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/nine.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/nine.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:51	5944/5944	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_bell.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_bell.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:52	5661/5661	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_bicycles.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_bicycles.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:52	3514/3514	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_entry.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_entry.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:53	3287/3287	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_entry_sign.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_entry_sign.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:53	7034/7034	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_good.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_good.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:53	5083/5083	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_mobile_phones.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_mobile_phones.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:54	4632/4632	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_mouth.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_mouth.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:54	5485/5485	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_pedestrians.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_pedestrians.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:55	4212/4212	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/no_smoking.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/no_smoking.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:55	5202/5202	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/non-potable_water.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/non-potable_water.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:56	3703/3703	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/nose.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/nose.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:56	6001/6001	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/notebook.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/notebook.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:57	5329/5329	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/notebook_with_decorative_cover.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/notebook_with_decorative_cover.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:57	1536/1536	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/notes.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/notes.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:57	2169/2169	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/nut_and_bolt.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/nut_and_bolt.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:58	2538/2538	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/o.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/o.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:58	3498/3498	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/o2.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/o2.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:58	5777/5777	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ocean.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ocean.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:59	3738/3738	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/octocat.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/octocat.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:16:59	5779/5779	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/octopus.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/octopus.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:00	5543/5543	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/oden.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/oden.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:00	5156/5156	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/office.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/office.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:01	4158/4158	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ok.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ok.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:01	4598/4598	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ok_hand.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ok_hand.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:02	7527/7527	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ok_woman.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ok_woman.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:02	6733/6733	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/older_man.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/older_man.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:03	5977/5977	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/older_woman.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/older_woman.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:03	1472/1472	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/on.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/on.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:04	7469/7469	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/oncoming_automobile.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/oncoming_automobile.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:04	5305/5305	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/oncoming_bus.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/oncoming_bus.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:05	5683/5683	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/oncoming_police_car.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/oncoming_police_car.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:05	6287/6287	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/oncoming_taxi.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/oncoming_taxi.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:06	2825/2825	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/one.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/one.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:06	4292/4292	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/open_file_folder.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/open_file_folder.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:07	4950/4950	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/open_hands.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/open_hands.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:07	4519/4519	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/open_mouth.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/open_mouth.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:07	4434/4434	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/ophiuchus.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/ophiuchus.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:08	5085/5085	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/orange_book.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/orange_book.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
01:17:08	3683/3683	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202017%2023:37:52%20GMT	http://www.wpkixx.com/html/winku-dark/css/emoji/outbox_tray.png	C:/Users/FARHAN/Downloads/sas/www.wpkixx.com/html/winku-dark/css/emoji/outbox_tray.png	(from http://www.wpkixx.com/html/winku-dark/css/main.min.css)
